Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,10.6925,10.7325,10.575,10.6725,9.788781,15743600
2010-01-05,10.71,10.875,10.6525,10.8675,9.967634,9369600
2010-01-06,10.815,11.0375,10.7875,11.035,10.121269999999999,13144800
2010-01-07,11.415,11.61,11.39,11.4875,10.536296,23984800
2010-01-08,11.255,11.335,11.195,11.265,10.332221,15926000
2010-01-11,11.3,11.335,11.13,11.32,10.382667,10197600
2010-01-12,11.2925,11.375,11.2625,11.3625,10.421648,9478400
2010-01-13,11.415,11.515,11.375,11.4825,10.531711,7983600
2010-01-14,11.4325,11.47,11.3825,11.4,10.456044,8125600
2010-01-15,11.4475,11.4525,11.2,11.22,10.290946,6539600
2010-01-19,11.235,11.465,11.2325,11.445,10.497314999999999,6678400
2010-01-20,11.39,11.415,11.21,11.315,10.378082000000001,5241600
2010-01-21,11.3425,11.39,11.09,11.1075,10.187763,8160000
2010-01-22,11.035,11.205,10.945,10.9575,10.050184,9143600
2010-01-25,11.035,11.14,11.0025,11.0875,10.169419,10186400
2010-01-26,11.05,11.35,11.01,11.3,10.364322999999999,10211600
2010-01-27,11.385,11.515,11.2125,11.5025,10.550056,12769600
2010-01-28,11.53,11.5375,11.365,11.5075,10.554642,13789200
2010-01-29,11.53,11.7325,11.4825,11.4825,10.531711,13900400
2010-02-01,11.5675,11.7025,11.5,11.625,10.662414,9596000
2010-02-02,11.5925,11.75,11.5575,11.7075,10.738081,10828800
2010-02-03,11.6525,11.6775,11.4625,11.55,10.593621,12430400
2010-02-04,11.295,11.52,11.26,11.3,10.364322999999999,13031600
2010-02-05,11.3425,11.535,11.3125,11.4925,10.540887,11869200
2010-02-08,11.3625,11.535,11.23,11.2975,10.362031,8425600
2010-02-09,11.42,11.475,11.285,11.385,10.442283,7817600
2010-02-10,11.3775,11.455,11.2925,11.3275,10.389548,7723600
2010-02-11,11.3725,11.5925,11.3125,11.55,10.593621,7793600
2010-02-12,11.51,11.6175,11.4125,11.6075,10.646364,6904800
2010-02-16,11.6675,11.7,11.56,11.6525,10.687636,5942800
2010-02-17,11.67,11.775,11.6475,11.7725,10.834894,5629600
2010-02-18,11.81,11.8475,11.7175,11.775,10.837193,4888400
2010-02-19,11.7325,11.815,11.6425,11.775,10.837193,6316400
2010-02-22,11.7625,11.825,11.6525,11.7875,10.8487,7893200
2010-02-23,11.7875,11.82,11.6525,11.755,10.818787,8288800
2010-02-24,11.825,12.0475,11.7525,12.035,11.076488000000001,7453600
2010-02-25,11.9625,12.245,11.88,12.2175,11.244452,9108400
2010-02-26,12.2575,12.2675,12.1375,12.23,11.255954,8029200
2010-03-01,12.265,12.3525,12.0925,12.325,11.34339,8996800
2010-03-02,12.3625,12.405,12.2975,12.32,11.338787,10063600
2010-03-03,12.36,12.4125,12.3025,12.3625,11.377904,7551200
2010-03-04,12.5,12.8875,12.4175,12.765,11.748348,15167200
2010-03-05,12.795,12.8525,12.69,12.785,11.766752,12361200
2010-03-08,12.7725,12.9675,12.74,12.9475,11.916311,7447200
2010-03-09,12.9475,12.9725,12.8325,12.87,11.844985000000001,10384000
2010-03-10,12.92,13.055,12.895,13.0175,11.980738,9565200
2010-03-11,12.965,13.17,12.895,13.1525,12.104986,11040000
2010-03-12,13.145,13.24,13.0975,13.23,12.176313,6421200
2010-03-15,13.2325,13.43,13.1475,13.3875,12.321267,8617200
2010-03-16,13.3875,13.5775,13.385,13.5525,12.473127999999999,8393200
2010-03-17,13.5875,13.625,13.4175,13.49,12.415602,9937600
2010-03-18,13.355,13.4875,12.955,13.0375,11.999143,19119600
2010-03-19,13.0375,13.5175,13.025,13.5175,12.440914,20170000
2010-03-22,13.475,13.745,13.45,13.6725,12.583568,8683200
2010-03-23,13.675,13.68,13.445,13.565,12.484630000000001,10936800
2010-03-24,13.565,13.565,13.34,13.395,12.328173,8198000
2010-03-25,13.4475,13.535,13.3775,13.435,12.364987,7839200
2010-03-26,13.225,13.4175,13.2025,13.4025,12.335074,11890800
2010-03-29,13.4025,13.4625,13.27,13.37,12.305161,5477600
2010-03-30,13.39,13.4525,13.265,13.32,12.259146000000001,9963200
2010-03-31,13.4075,13.455,13.125,13.3675,12.30286,7000400
2010-04-01,13.455,13.5275,13.2875,13.355,12.291356,6247200
2010-04-05,13.435,13.7825,13.4225,13.7425,12.647995,8812000
2010-04-06,13.7425,13.775,13.5625,13.67,12.581271000000001,8561200
2010-04-07,13.6625,13.7275,13.4625,13.535,12.457022,9813600
2010-04-08,13.825,14.135,13.7325,14.0275,12.910297,18846400
2010-04-09,14.0675,14.1,13.8825,13.97,12.857376,7982800
2010-04-12,14.0125,14.075,13.87,14.0025,12.887284,6168400
2010-04-13,14.0,14.1575,13.97,14.13,13.004633,6844800
2010-04-14,14.085,14.13,13.9875,14.1075,12.983924,4638800
2010-04-15,14.0925,14.2025,14.0,14.1575,13.029943,5435600
2010-04-16,14.155,14.22,13.9725,14.105,12.981622999999999,7432400
2010-04-19,14.0875,14.1575,13.8325,14.015,12.898792,6867600
2010-04-20,14.1175,14.235,14.0275,14.175,13.046047,7978400
2010-04-21,14.18,14.38,14.1175,14.28,13.142686,7156800
2010-04-22,14.25,14.6375,14.185,14.6,13.437201000000002,8208800
2010-04-23,14.6675,14.715,14.44,14.6275,13.462508999999999,5050400
2010-04-26,14.6875,14.7325,14.5475,14.6,13.437201000000002,3825600
2010-04-27,14.53,14.65,14.26,14.2825,13.144989,8718800
2010-04-28,14.3225,14.4075,14.02,14.07,12.94941,7038800
2010-04-29,14.155,14.3825,14.075,14.3225,13.181802,5585600
2010-04-30,14.38,14.3975,13.96,14.0,12.884986999999999,8548000
2010-05-03,14.0175,14.3625,13.9475,14.255,13.119678,4131600
2010-05-04,14.155,14.1925,13.7175,13.765,12.668702,9152000
2010-05-05,13.7125,14.0175,13.5875,13.75,12.654898,9809200
2010-05-06,13.2075,13.4025,12.75,13.22,12.167109,17252800
2010-05-07,13.1125,13.395,12.7925,12.875,11.849587,10995600
2010-05-10,13.1975,13.4675,13.1875,13.465,12.392595,7911600
2010-05-11,13.4025,13.685,13.21,13.52,12.443213,6050800
2010-05-12,13.5125,13.5875,13.4275,13.565,12.484630000000001,5028000
2010-05-13,13.5375,13.565,13.14,13.19,12.139498,5634800
2010-05-14,13.1325,13.19,12.9875,13.0725,12.031357,7370000
2010-05-17,13.0675,13.265,12.8575,13.255,12.199321000000001,7918000
2010-05-18,13.09,13.27,12.8975,12.945,11.914011,12409600
2010-05-19,12.9,13.13,12.865,12.9325,11.902505999999999,8056400
2010-05-20,12.6025,13.2675,12.5225,13.07,12.029056,16757600
2010-05-21,13.1875,13.38,12.8075,13.1375,12.091178999999999,12618400
2010-05-24,13.1375,13.1625,12.955,13.075,12.033660000000001,7161200
2010-05-25,12.8225,13.255,12.715,13.2125,12.160203,9417600
2010-05-26,13.34,13.415,12.9525,13.0225,11.985338,7656800
2010-05-27,13.25,13.3425,13.055,13.2925,12.233833,5759600
2010-05-28,13.3525,13.3725,13.005,13.1,12.056668,9551600
2010-06-01,13.075,13.3975,13.07,13.1675,12.118789,7612400
2010-06-02,13.19,13.6075,13.105,13.6,12.516844,8942800
2010-06-03,13.84,14.475,13.75,14.0475,12.966842999999999,14986400
2010-06-04,13.865,14.1,13.595,13.6575,12.606845,10070800
2010-06-07,13.6875,13.845,13.26,13.2775,12.256077000000001,8049600
2010-06-08,13.26,13.6875,13.14,13.65,12.59992,11899600
2010-06-09,13.735,14.1525,13.7025,13.9,12.830688,13636000
2010-06-10,14.07,14.395,13.985,14.3675,13.262225,10703200
