Date,Open,High,Low,Close,Adj Close,Volume
2017-12-01,100.739998,100.970001,97.889999,99.279999,99.279999,2252900
2017-12-04,100.940002,105.199997,100.760002,104.019997,104.019997,2225100
2017-12-05,107.099998,107.790001,100.019997,101.150002,101.150002,2462400
2017-12-06,100.870003,101.41999799999999,97.470001,97.5,97.5,1285800
2017-12-07,97.75,98.370003,96.57,97.610001,97.610001,1171700
2017-12-08,98.209999,100.620003,97.379997,100.309998,100.309998,925600
2017-12-11,100.150002,101.66999799999999,99.110001,100.849998,100.849998,1490300
2017-12-12,101.709999,105.559998,101.709999,103.029999,103.029999,2442400
2017-12-13,103.629997,103.720001,101.860001,102.5,102.5,1093100
2017-12-14,103.230003,103.900002,99.769997,100.199997,100.199997,1111400
2017-12-15,100.839996,101.720001,100.16999799999999,100.699997,100.699997,1617000
2017-12-18,101.339996,103.099998,100.650002,102.709999,102.709999,844800
2017-12-19,102.449997,102.860001,99.389999,99.730003,99.730003,1333500
2017-12-20,100.029999,100.910004,98.029999,98.589996,98.589996,1081700
2017-12-21,98.510002,100.519997,98.199997,100.129997,100.129997,1090000
2017-12-22,100.639999,100.83000200000001,99.709999,100.550003,100.550003,1257600
2017-12-26,100.800003,102.75,100.650002,101.959999,101.959999,565100
2017-12-27,101.720001,101.720001,99.400002,99.769997,99.769997,988500
2017-12-28,99.860001,99.910004,98.16999799999999,99.709999,99.709999,604600
2017-12-29,99.849998,100.989998,99.5,99.690002,99.690002,969200
2018-01-02,100.900002,107.93,99.709999,106.089996,106.089996,2624500
2018-01-03,106.41999799999999,107.660004,105.300003,107.050003,107.050003,2086800
2018-01-04,107.75,111.529999,107.480003,111.0,111.0,2104500
2018-01-05,111.959999,113.150002,110.300003,112.18,112.18,1996700
2018-01-08,112.050003,112.290001,110.639999,111.389999,111.389999,1257100
2018-01-09,111.690002,111.690002,109.809998,110.489998,110.489998,1091400
2018-01-10,110.269997,112.0,109.790001,110.589996,110.589996,711200
2018-01-11,110.699997,113.41999799999999,108.900002,112.949997,112.949997,1015900
2018-01-12,114.379997,116.050003,113.019997,115.940002,115.940002,1579100
2018-01-16,116.760002,116.839996,112.860001,113.900002,113.900002,1498100
2018-01-17,114.739998,116.239998,112.980003,115.349998,115.349998,1354200
2018-01-18,115.66999799999999,115.860001,113.660004,115.529999,115.529999,920900
2018-01-19,116.239998,117.510002,115.209999,117.019997,117.019997,1169900
2018-01-22,116.879997,118.190002,115.900002,118.029999,118.029999,1612100
2018-01-23,117.739998,119.139999,116.599998,119.099998,119.099998,1273700
