Date,Open,High,Low,Close,Adj Close,Volume
2017-12-01,56.299999,56.68,55.27,55.98,55.713561999999996,5322300
2017-12-04,56.139998999999996,56.200001,54.689999,54.709998999999996,54.449608,4589100
2017-12-05,54.639998999999996,55.32,54.34,54.790001000000004,54.529228,4321100
2017-12-06,54.889998999999996,55.110001000000004,54.32,54.66,54.39984499999999,7828600
2017-12-07,54.759997999999996,54.939999,54.349998,54.689999,54.429703,4421900
2017-12-08,54.66,54.849998,54.330002,54.639998999999996,54.379940000000005,5103900
2017-12-11,54.77,55.119999,54.48,54.939999,54.678513,4273000
2017-12-12,55.450001,55.869999,55.16,55.700001,55.434898,9860700
2017-12-13,55.669998,55.759997999999996,54.799999,55.060001,54.797943000000004,9962300
2017-12-14,55.049999,55.220001,54.630001,54.73,54.469513,5935200
2017-12-15,55.029999,55.560001,54.84,55.5,55.235847,14655500
2017-12-18,55.52,56.52,55.419998,56.400002,56.131565,6053900
2017-12-19,56.509997999999996,56.950001,56.450001,56.799999,56.529658999999995,7116800
2017-12-20,56.740002000000004,57.299999,56.400002,57.02,56.748615,11948400
2017-12-21,57.139998999999996,57.27,56.740002000000004,56.93,56.65904200000001,6154700
2017-12-22,56.939999,57.32,56.759997999999996,56.93,56.65904200000001,5449300
2017-12-26,57.009997999999996,57.25,56.900002,57.0,56.72871,3187900
2017-12-27,57.09,57.599998,57.049999,57.470001,57.196472,5243900
2017-12-28,57.439999,57.689999,57.369999,57.459998999999996,57.186519999999994,3387100
2017-12-29,57.599998,57.77,57.07,57.07,56.798374,3995200
2018-01-02,58.200001,59.200001,57.82,58.790001000000004,58.510189000000004,10112800
2018-01-03,58.990002000000004,59.02,58.310001,58.919998,58.639568000000004,5683700
2018-01-04,59.5,59.599998,58.759997999999996,58.82,58.540046999999994,6240000
2018-01-05,59.040001000000004,59.09,58.639998999999996,58.990002000000004,58.70924,5836900
2018-01-08,58.849998,58.98,58.529999,58.82,58.540046999999994,5411500
2018-01-09,59.099998,59.099998,58.380001,58.919998,58.639568000000004,7466900
2018-01-10,58.75,58.91,58.290001000000004,58.830002,58.549999,4340800
2018-01-11,58.650002,58.959998999999996,58.290001000000004,58.950001,58.950001,4240900
2018-01-12,58.959998999999996,59.240002000000004,58.790001000000004,58.84,58.84,6320900
2018-01-16,58.889998999999996,59.139998999999996,58.23,58.439999,58.439999,7175000
2018-01-17,58.759997999999996,59.099998,58.630001,58.990002000000004,58.990002000000004,5037500
2018-01-18,58.779999,59.27,58.529999,59.07,59.07,5658600
2018-01-19,59.23,59.68,58.959998999999996,59.310001,59.310001,7362300
2018-01-22,58.880001,59.57,58.450001,59.57,59.57,6841900
2018-01-23,59.52,59.57,58.98,59.23,59.23,8046800
